Post#,Post,Relevance,Sentiment,AD
234831,超市买洗发膏 正打算挑瓶用了多年的海飞丝 一导购窜出来说推荐我用帝花之秀 还bb回头客特多 我很礼貌道谢说我用那个有头屑 她还不走继续bb 然后苦口婆心地对我说了一句：别总用那低端产品 对头发损伤太大。mlgbd 老娘我就用海飞丝怎么滴吧！它怎么就低端了？你家帝花之秀卖不出去也别恶语相对顾客啊...,Y,Head & shoulders=POS,
84565,梦见还在上大学，和妹妹一个寝室，正准备东西去洗澡，却被妹妹告知这个点不是女生的洗澡时间，然后学校有无印良品那种风格的超市和宜家的餐厅，都教授来学校超市，发现一瓶海飞丝洗发水，大声斥责说这是黑名单产品怎么可以出现在学校超市日用品的货柜上，然后我是开着红色奔驰跑车来学校上课的[晕],Y,Head & shoulders=NEU,
296119,实在非常喜欢乱买东西又不认真用…之前在用macadamia澳洲坚果系列～ 绝对好用! !后来买了这个套装…觉得包装小可以旅行时候带就放起来了…然后就忘了[衰]… 头发太长觉得坚果小贵[委屈]…图实惠买了欧莱雅…（[委屈]不过不是高端系列啦…）然后… 庞大的欧莱雅就把后面的macadamia发膜挡住了…又忘了…,Y,L’Oreal=NEU,AD
275763,#爱丽小屋发膜# 大妹子？你现在的头发比内个刚丝儿还缠绵呢，我没夸你，[流泪] 你就是内种钢丝发质，俗称”断梳台”，就你的头发干燥的，啥梳子到你手里，他都过不了今世，都立马die。因为你头发干，你没营养，你头发都打结了梳不开[流泪] 这个发膜，好到一个死！比大牌理发店做的欧莱雅也不差！,N,,
371875,🙆我是超油发质，试过很多款去油洗发水，效果不好，所以只有靠这款了，亲爱的SUSAN一定要帮我买上💋在德国属于高价位洗发水，在欧洲买一瓶Guhl 可以买2瓶欧莱雅或者施华蔻了~~~虽然价位高，但很受德国人喜爱~~共有17种不同类别~~💁,Y,"L’Oreal=NEU
 Schwarzkopf=NEU",AD
59476,我们家洗发护发用的是【一禾三生】，你们呢？还是飘柔，海飞丝，潘婷，力士么？那你就OUT咯！嘿嘿！喜欢【一禾三生】就@乖宝_妍儿！给你惊喜哦！,Y,"Rejoice=Ambiguous
 Head & shoulders=Ambiguous
 Pantene=Ambiguous",AD
47459,回复了帖子:(进价七块多的清扬洗发水摆摊能赚钱吗？超市里三十七一) 地摊难做，就算是真品没有人相信是真品，自己可以试试([@lexun]#乐讯社区论坛# http://t.cn/zHFEzPW,Y,Clear=NEU,
121209,#我就是个黑黑怎么了# 你用过海飞丝吗？没用过？没有头皮屑？哦没事的，你以后会有的。[嘻嘻],Y,Head & shoulders=Ambiguous,
78111,施华蔻的护发素香到我想次掉它[太开心][太开心] 点都不像潘婷 海飞丝那种招牌洗发水味[兔子][兔子],Y,"Schwarzkopf=POS
 Pantene=NEG
 Head & shoulders=NEG",
54393,@Clear清扬 到底是大商家，有诚信！大家以后都买清扬洗发水吧，支持KIMI支持清扬！//@TJ周权: 你还真去了啊 靠 早知道我也去了。。。 //@Hayatoaddfly: 每年赢门票的过程总是那么的曲折•••[汗] 明年先不买票了•••等活动吧[挖鼻屎],Y,Clear=POS,
411718,#好久不见# @Baby潘婷 好久不见，你还好吗？,N,,
407577,果然不該那麼晚洗頭，一開始就覺得不想洗，可是到十點又覺得出了汗還是洗吧。洗完快11點，就算馬上吹幹，今天還是頭疼了Orz然後，潘婷那透明洗髮水真是無硅麼？？第一次我以為第一遍洗的剩下的白椿所以洗完基本不澀，可昨晚只用它還是基本不澀是腫麼回事？！我之前還特地買了護髮素為了不澀啊喂！,Y,Pantene=NEG,
226344,海飞丝的广告       说75%的女生喜欢跟比自己高的男生约会        我想说      是的      是真的,N,,AD
130993,猜猜看我是用飘柔？沙宣？力士？还是海飞丝？ PS：这三年别看知识没长什么，就它们长得最肆无忌惮了。,Y,"Rejoice=NEU
 Vidal Sassoon=NEG
 Head & shoulders=NEG",
387306,"去头皮屑诀窍 让你摆脱困扰重拾自信 头皮屑是否困扰着你呢？小编今天特地为大家搜罗了一些去头皮屑诀窍，让大家从此能远离头皮屑困扰。http://t.cn/z8yi3U3淘宝丝雅洗护,欧莱雅丝泉去屑洗发水http://t.cn/z8yi3UB",Y,L’Oreal=NEU,AD
12609,"自从用了清扬洗发露加沙宣护发素后，头发就时常一股发廊味儿，不能忍╰_╯。←_←果然下午睡觉起来后心情会low,连自己头发都开始嫌弃了[悲催]",Y,"Clear=NEG
 Vidal Sassoon=NEG",
245011,施华蔻相信你们也都知道是美发界的老大 和欧莱雅基本一样贵！我烫发后买的护发精油就是施华蔻的！ 理发店买的480左右！但是自从现在家里用的爱茉莉精油后 彻底弃BC甩到一边！ 效果真的比施华蔻还有欧莱雅好很多,Y,"Schwarzkopf=NEU
 L’Oreal=NEU",AD
226422,易迅资生堂买200-100，有人买伐。。上次亚马逊买的的海飞丝有点假，不敢出手了。。。,Y,Head & shoulders=NEU,
402142,我一般买洗发水都只认准去屑两字 没用过潘婷 今儿在洗发水里多看了它一眼 就买了 倒出来 质感不太对 流动性很差 像护发素 我心想不是吧 一揉没沫 我想完了 一看的确是护发素 我去你大爷啊！我是油头啊！精华素谁往头皮上抹啊！不往头皮上抹你去个什么头屑啊！谁让你精华素去屑了！滚蛋好么！,Y,Pantene=NEG,
248891,今天女神带我装逼带我飞啦[嘻嘻][嘻嘻]，去洗了一个一百元的澡才发现女神的生活竟然那么奢侈。水云间的洗发水的沙宣[哼]，护肤品是欧莱雅[钱]！真是后悔之前拒绝她好几次陪她去洗澡[挖鼻屎][挖鼻屎]女神爱你！ http://t.cn/RzQggWq,?,,
91148,保洁公司升级产品～海飞丝、飘柔、潘婷…洗发护发两不误…http://t.cn/RvdafJy（分享自 @微店 http://t.cn/8kD2fJZ）,Y,"Head & shoulders=NEU
 Rejoice=NEU
 Pantene=NEU",
390139,我在 @知乎 回答了【用什么牌子的染发剂比较好？】：要说效果，还是染发剂的老大欧莱雅好，施华蔻、露华浓也不错。国内品牌中温雅和章华也算是名牌产品了，产品做得可以。上述几个染发剂品牌都是化学染发剂（即两剂按比例混合在一起使用的），化学染发剂对身体和发质多少都有… http://t.cn/zQ4odY8,N,,
399446,#魅力交院，我爱新风#学姐～～你好美～～说谁呢？？？胡峻玮学长？潘婷学姐？还是～～～冯丽学姐？何斐学长呢～～～,N,,
227109,#空知英秋#     不如叫  “海飞丝” 得了  [鄙视]   可以再二多一些的名字 详情:http://t.cn/zTK2NtG,N,,
267995,#心得#出门带了欧莱雅这瓶洗发水，一次就又头顶硬邦邦了，泪奔@取个名字肿么辣么难 你摸过的你知道[泪][泪][泪]用多芬也没洗过来，我还是继续氨基酸才行。然后旁氏大米洁面倒蛮好用的。有股商场大牌专柜的香水味，泡沫挺多的，这个季节用着不太干，挺舒服的。可以搞啊！,Y,L’Oreal=Ambiguous,
153696,我忽然发现…海飞丝和潘婷 我在:http://t.cn/8Fq4gB2,Y,"Head & shoulders=NEU
 Pantene=NEU",
377811,#买家秀#【蜗牛洗发水】和【欧莱雅护发精油】😝绝对黄金搭档！！好用到你想哭[哈哈][哈哈],Y,POS,AD
100377,智商捉急了，去超市买洗发水，结果买回来一看是海飞丝去屑护发素。。。明天还得买一趟,Y,Head & shoulders=NEU,
254302,推荐个觉得蛮好用的洗发水牌子吧：陶丝，比用过的沙宣、飘柔、欧莱雅、丝蕴、多芬都要舒服…折腾一天终于要睡了，几个小时后，满血奋斗…[睡觉][睡觉][睡觉]…,Y,"Vidal Sassoon=NEG
 Rejoice=NEG
 L’Oreal=NEG",AD
44979,啊太久没做针线活手指头好痛针脚也不怎么平希望师父不要嫌弃大姨妈怎么还不来好烦不要老拖着嘛不知道来大姨妈能不能做手术做完手术后的那一个月要做啥来消遣不然趁机学个啥吧这种天气用清扬洗发水真是从头凉到脚啊果然还是有点舍不得夏天呢可是不喜欢夏天油腻腻的但是冬天也有讨厌的静电啊哦草字数不够,Y,Clear=NEU,
267282,#洗发水含防腐剂#我用的就是巴黎欧莱雅┭┮﹏┭┮还天天洗头！！！肿么破啊！！！！ http://t.cn/8sTiwvt,Y,L’Oreal=NEG,
129825,今天，我在合川大润发超市买的海飞丝大瓶洗发水，明明看着是44.9元，但到发票上就是75.9元，后来售后服务也说没有错，我就是觉得我怎么可能买那么贵的？？郁闷，要不要退？？ 我在:http://t.cn/8s49K4U,Y,Head & shoulders=NEU,
287980,产后脱发严重，洗完头发大把大把的掉，还打结爱毛躁，发梢明显分叉。希望寄于欧莱雅，真心祈求给机会！@巴黎欧莱雅 @YOKA时尚网,Y,L’Oreal=NEU,
398107,朋友都没得做了[失望][拜拜][拜拜]@董潘婷 @dreamslink南 @dreams-link不弃,N,,
33461,这是强强联手的节奏啊~以后恒大的更衣室里面都是一股清扬洗发水的味道。,Y,Clear=NEU,
37278,清扬洗发水好贵哦，洗了是干爽得多了，但是价格摆在那里。最近掉头发好厉害啊，下午无意中跟同事说了小时候用茶枯洗头，效果好好，晚上看到淘宝有在买，买4斤回来试试看,Y,Clear=NEU,SAR
251867,这套洗发水打败了沙宣 什么欧莱雅等等！大家看看效果吧！用真实的力量说话。改变发质从此刻拥有，一套两瓶各500ml http://t.cn/RziZ1DT,Y,"Vidal Sassoon=NEU
 L’Oreal=NEU",AD
414433,潘婷香味重 每次洗完头两天内分分钟被自己的头发传来的迷魂香迷醉 顿感自己真是个磨人的小妖精 就差个霸道总裁了,Y,Pantene=POS,
413188,刚买没多久的潘婷，老妈拿来洗狗还说用了很多！！！😂😂😂【why？】【因为你说不用了啊！】【我说的不是这个啊！这刚买😂】瓶身还散着狗毛，但也轻了很多！母上大人你是王！😚😂,Y,Pantene=NEU,
5,呵呵刚接完一个大单又来一单400多的！美妞订购了六瓶清扬洗发水！[/可爱][/可爱]好产品会说话！呵呵！亲爱的们是不是在告诉我说2015年璇会大丰收呀[em]e328513[/em][em]e328513[/em][em]e328513[/em]想想都好开心[em]e328536[/em][em]e328536[/em],Y,Clear=NEU,AD
120838,海飞丝的芳香[阴险][阴险],Y,Head & shoulders=NEU,
406330,别问了，压垮大家去电影院的理由的最后一根稻草来了。全片女神美得就像一幅活的优衣库飞亚达潘婷广告画，然后被复制黏贴在了屌丝逆袭的特步海报栏里，纽约不要钱的街景和skyline也是腻得醉了，没看过十二道锋味也知道大概是啥味道了。,N,,
61502,飘柔潘婷海飞丝含硅油致脱发_新浪安徽新闻_新浪安徽 @新浪安徽  （分享自 @新浪安徽） http://t.cn/R7Wa9OH,Y,"Rejoice=NEG
 Pantene=NEG
 Head & shoulders=NEG",
82023,逛超市时看到了梅球王代言海飞丝的海报，便对小伙伴说：梅西代言，以后不买了，要是罗本代言我一定会买。讲完后我才想起来，罗本没有头发啊！[哈哈][哈哈],Y,Head & shoulders=NEU,SAR
404984,"[1/2]#头发太多#头发太多也烦恼！下面这些洗发水含有硅,越洗发量越少！希望你别再用错了~ 1.力士(LUX)2.施华寇的发尾活化素 (矽酯类的 ) 3.潘婷水漾乳液护发乳 、洗发精 4.飞柔热油洗发乳5.海飞丝去油柠檬草及双效加强润丝6.潘婷深层护养系列洗发乳7.阿葵亚洗发精和修护霜8.倩碧深层清洁洗发精、每",Y,"Schwarzkopf=NEG
 Pantene=NEG
 Head & shoulders=NEG",
386723,我看了下我家洗发水，欧莱雅，清扬都有啊，连我护手霜润体乳都有[泪],Y,"L’Oreal=NEU
 Clear=NEU",
400675,#长发女生易得真爱# [可爱]因为有脱单神器—潘婷，女神们，你们怎么看？,Y,Pantene=POS,
62044,跑了几个超市，居然买不到洗衣粉。巴厘岛人都拿神马洗衣服？神奇。买了瓶蚊子水，比想象中好闻，茉莉花味道的[偷笑]这里物价不贵，蚊子水加180毫升海飞丝柠檬洗发水，才二十多块钱。,Y,Head & shoulders=NEU,
99918,下一代海飞丝！！,?,,
404221,再洗潘婷我就真的变秃子了[拜拜][拜拜][拜拜],Y,Pantene=NEG,
406454,@潘婷Pantene http://t.cn/RhqpJ1f,N,,
402474,飞广州，在宝洁总部见到了昔日一起培训和战斗的同事们——现在都逐渐成长成各部门的中流砥柱职场精英啦，帮宝适、汰渍、护舒宝、海飞丝、飘柔、潘婷……这些耳熟能详的品牌，就是经过他们的设计，飞入千家万户的。这是一家伟大的公司，和阿航一样，在这里的工作经历，都是我人生宝贵的财富。,N,,
261188,Mascara秀发神器，我不保证每个人都会用，但我能保证用过的每个人不会再使用其他品牌的洗发水[得意][得意] 至少我用了mascara，什么飘柔 施华蔻 欧莱雅 全部抛弃[得意][得意][害羞] http://t.cn/z8AKnMr,Y,"Rejoice=NEG
 Schwarzkopf=NEG
 L’Oreal=NEG",AD
65615,[抓狂]用脑过度！海飞丝都洗不掉的头皮屑！,Y,Head & shoulders=Ambiguous,
84835,海飞丝，飘柔，潘婷什么的溺爆了有木有   ，只用了一次MASCARA洗护套装，瞬间顺滑   ，打结干枯通通都不要！   只要你长发及腰，用MASCARA洗护系列你也可以去拍没发广告有木有 http://t.cn/z8bfe6q,Y,"Head & shoulders=NEG
 Rejoice=NEG
 Pantene=NEG",
12053,其实薄荷加在什么东西里我感觉都不太好。除了清扬洗发露。,Y,Clear=NEU,
409321,那些说后会无期简直太好看了的人  我跟他们真不是一路子的@pAnting潘婷---,N,,
117472,沐浴露用完了，去储物间拿，翻了半天，有七八瓶洗发水，力士，多芬，潘婷，海飞丝……都是公司各种活动发的，可是，怎么全是洗发水，没有沐浴露呢 我在这里:http://t.cn/8kRRtco,Y,"Pantene=NEU
 Head & shoulders=NEU",
54109,清扬洗发水怎么会卖这么贵……,Y,Clear=NEG,
404098,我就一直很奇怪为什么室友洗一次澡要带两瓶洗头膏伊卡璐沙宣的组合换来换去就是每次都有潘婷有次我问他为毛要洗两次头啊他掀开内裤[花心]哇哦干枯毛糙九大问题一个对策@我和基友的日常,Y,Pantene=NEU,SAR
218002,用清扬的控油平衡洗发水洗过后隔一天的头发油得哦[晕][晕][晕][晕][晕]比用海飞丝的同类型洗发水洗完隔三天还要油[汗][汗][汗][汗][汗][汗][汗][汗],Y,"Clear=NEG
 Head & shoulders=NEG",
119487,想起个事，我宿舍同学掉头发于是用中药水洗，可是掉的越来越厉害，结果换了海飞丝就好了……[汗],Y,Head & shoulders=NEU,
67224,"【手机粉丝到底在粉什么？】一个普通消费品有忠实消费者能理解，但有粉丝就很奇怪，很多人用海飞丝,你听说过海飞丝粉么？至于普通消费品的粉丝打架就更没法理解——俩手机总共才四千，为这个在网上浪费精力值么？说到底还是有人把手机品牌和混得好不好联系在了一起。@万能的大熊 http://t.cn/RhpD6pr",?,,
