Post#,Post,Relevance,Sentiment,AD?
148945,好幸运！我刚刚在#丝源会#中抽到了发肌专家咨询，可以拿积分制作更多的花盆、兑换更多优惠劵和奖品咯！@海飞丝丝源复活 http://t.cn/8Fja3so,N,,
132474,好幸运！我刚刚在#丝源会#中抽到了丝源音乐盒，可以拿积分制作更多的花盆、兑换更多优惠劵和奖品咯！@海飞丝丝源复活 http://t.cn/8sL3be6,N,,
84435,"分享自刘田依书画艺术基金会  《人为什么要崇拜名人》 - 这是个很奇怪的命题,名人是普通人吹捧出来的,或者是口碑宣传,一传十,十传百,大家就知道他的名字了,飘柔海飞丝当初进入中国...  (来自 @头条博客) - http://t.cn/RPqEPnK ",Y,AMBIGUOUS,
16019,我刚在亚马逊Z.cn购买了 'CLEAR清扬洗发露多效水润养护型750ml' 品牌: CLEAR 清扬。 （分享自 @亚马逊） http://t.cn/8s5wWAF,Y,NEU,advertisement
760632,央视报道超市洗发水不能再用了，你们造吗[悲伤][悲伤]什么潘婷、沙宣、飘柔、清扬•••都含硅哟，会堵塞头发毛鳞，造成头痒，头发变脆，脱发等问题哟，你们还敢用吗，反正小喵是早就用咱家的发型屋内供洗发水和发膜了，还乱用等头发真的大量脱落，毛鳞都损坏以后再想来修复就迟了哟[失望][失望],Y,"Pantene=NEG
 Vidal Sassoon=NEG
 Rejoice=NEG
 Clear=NEG",
264063,我在唯品会看上了“欧莱雅Loreal日化线洗护专场精油润养1分钟柔亮润发霜180mL，8.9折，24元”，大家帮忙看看适不适合我？还有很多名牌在限时打折中，快去抢购吧！ http://t.cn/RvynJfp,Y,NEU,advertisement
589498,我在@京东 发现了一个非常不错的商品：飘柔（Rejoice） 洗发露 焗油护理型1000ml 优惠装，京东价：￥ 56.90。 #京东让红包飞# 感觉不错，分享一下 http://t.cn/RvLKjyD,Y,NEU,advertisement
697536,妹妹：保护好头发吆！:与头发有关的那些事儿：完美护发四步骤 http://t.cn/h6IYFh 标签:施华蔻专业美发护发知识 查看大图 来看看你是不是其中一个？根据调查，有91﹪ http://t.cn/h6IYFh ...(发自@微博桌面 http://t.cn/zjj9IWH）,N,,
532289,有些感动的泪水只因#顺间心动#。我已刻下了与TA的这份#顺间心动#，还定制了属于自己的心动明信片，快来发现更多心动顺间吧，更有让人无限心动的iPhone 5s、情侣杯等你哦！@  @飘柔Rejoice http://t.cn/RhDYoOK,N,,
258752,欧莱雅强韧焕发洗发水 350ML   5大受损，1个对策。多效修复分叉，干枯，毛躁，黯哑，脆弱等5大秀发问题。富含微胶原精华，欧莱雅独家，秀发天然胶质的复制物。更深渗透：从头发表面直至发丝内部，补充秀发流失的天然胶质。更准修复：直击受损部位，从发根至发梢均匀修复发丝纤维。 http://t.cn/RPvClDa,y,neu,advertisement
256103,#欧莱雅一滴改变等你见证# @海海海海海海海洋 @正能量的小孟小木和小易 @尔家小白 使用欧莱雅奇焕润发精油后头发顺滑有光泽~~改变大大滴呀~~,Y,POS,
453225,自从剪了头发换了洗发水   不下雪也能看见雪花   头发每天油光闪闪能当镜子    坑爹的潘婷,Y,neg,
255792,#罗点评##欧莱雅奇焕润发精油#对于染过一次烫过两次的发梢来说抚平毛糙和保湿效果都还可以。修复分叉就别想了[拜拜]日常吹前按两泵就够了（过肩发）。懒癌发作不想用护发素的时候多按几泵来用也是极好的[喵喵]。作为开架做到这个程度已经绰绰有余了 超市里买一瓶回来绝对不会亏好吗[拜拜],Y,POS,
74376,老婆，给[围脖][手套]你商量个事好么？下次把你的洁尔荫放得离我的海飞丝远一点.......,Y,NEU,SARCASTIC
411018,价格不错——评论 @惠惠网 【潘婷 乳液修护 去屑润发精华素 400ml】 此款洗发水，能够使秀发水养平衡，如丝般顺滑；帮助秀发重获水养平衡，锁住滋养成分并阻挡吸收多余湿气，秀发在多种环境下保持丝般顺滑，容量为400ml。1号店售价19元，其他电商售价26到32元...http://t.cn/RP268k5,Y,POS,advertisement
794967,我试用了沙宣修护水养发质重塑发膜，我觉得：沙宣是自己非常信任的牌子，洗完头发味道也比较喜欢，滋润度也很不错 http://t.cn/zTTzsi2  （分享自 @喜试网）,Y,POS,
422254,最后一个，仅剩丝瓜水一瓶10元，潘婷洗发护发三件套一套9元，婵真洗面奶一个45元，thefaceshop冰花睡眠面膜一个18元。,y,neu,advertisement
228376,#海飞丝NBA实力派#实力派在面对别人质疑的时候，回应的方式不是直接抵触和场外互喷，而是用比赛说话。詹皇在面对公牛将帅公开质疑假摔时，选择了用赛绩去澄清事实，在热火88-65擒公牛中，詹姆斯砍27分8助攻7篮板2抢断，你觉得这一张全能成绩单能让流言不攻自破吗？,N,,
280796,#我的欧莱雅秀发非凡时刻#@施小荟在慢慢长大 作为资深“懒”美人，我的出门必备物品除了欧莱雅奇焕润发精油外，还有粉底液，因为他们让我的脸和头发随时保持最佳状态,Y,POS,
648745,#原创作品# #使用施华蔻产品#缪斯女神美业领导者,N,,
735273,#好物推荐#前几天买的电卷梳终于到了，晚上洗了头立马试了一下，头发立马变顺了。我买的是比较便宜的lena的！发量多的和头发长的建议挑更贵的riwa或者沙宣的！真的很好用，中长发神器，妈妈再也不用担心我的头发了！ http://t.cn/8kF2pdV,Y,POS,
789345,我试用了沙宣修护水养润发乳，我觉得：沙宣修护水养润发乳，滋养修护我受损的发质，为头发锁住水分，防止毛躁发生，长久使用，使得我的头发又恢复光亮风采。 http://t.cn/zHM3KGu  （分享自 @喜试网）,Y,POS,
116033,老婆，给你商量个事好么？下次把你的洁尔荫放得离[衰]我的海飞丝远一点.......,Y,NEU,SARCASTIC
785607,我刚刚上传了一条视频：沙宣 染色技巧 沙宣染色视频 最新美发视频 ，快来看吧。http://t.cn/zHnIvYk,N,,
507158,🐾早早早🐾我特别反感那些炫富的人！我牙膏用的高露洁，洗发水用的飘柔，哪个不是国际名牌？我每天坐着几百万公交车和几千万地铁上班都没炫耀，那些开几十万宝马上班的人牛气什么？我常年和建设银行、农业银行、中石油、中移动、国家电网、沃尔玛、肯德基世界五百强企业保 http://t.cn/RZA2Kph,Y,NEU,Sarcastic
410792,正品 💎 粉钻洗发水 💎 梦幻巴黎香水留香洗发露 #柔顺去屑控油防脱# 你还在用海飞丝，潘婷，沙宣吗？你不怕掉光头发吗？你不想拥有丝丝柔顺吗？想就来吧，拥有朵朵就拥有秀发！离秀发只有一步之遥哦～亲 👄,Y,"Head&shoulders=NEG
 Pantene=NEG
 Vidal Sassoon=NEG",
726729,明星造型饰品。每个完美女人的必备品！ 施华蔻 原装进口 我在这里:http://t.cn/zlQ84tP,n,,
92062,我试用了海飞丝毛巾，我觉得：黑灰色的，很大很厚实，不知道会不会褪色啊、 （分享自 @喜试网） http://t.cn/RvtvPg8 ,N,,
783274,脱离了沙宣，换了个发型，换了个心情,n,,
97964,【视频：海菲茨 引子与回旋】的这条评论不错：“恩。念起来就是海飞丝那么清爽。“ （分享自 @优酷评论） http://t.cn/RvCohYV ,?,,
252431,#欧莱雅一滴改变等你见证#@孝明1234 @周依娜2013 @a_1220938402 ， lorealparis.com.cn/eo/index.loreal， 和我一起参加欧莱雅一滴改变等你见证活动吧，在这里你可以改变你毛糙的发质,Y,POS,
287753,#我的欧莱雅秀发非凡时刻#@breathing628 @moraynia_程 @晴天Surprise 飘逸柔顺，俺喜欢！,N,,
263049,‼️有顾客问我，这个洗护真有这么好么？⚠️我先不说效果多好，我告诉你结果，世界品牌:卡诗，威娜，欧莱雅，资生堂、施华蔻，这些你用过的话，直接秒杀这些品牌。所以，结果你知道了么？至于你平时用的什么海飞丝的。根本就没个比，不是一个档次的东西，无法比较。这个洗发水赚的是口碑，不是利润。,Y,"L’Oreal=NEG
 Schwarzkopf=NEG",
483177,用潘婷，也算是对头发的一个保证了哦#沙龙私享家#,Y,POS,
270302,我的欧莱雅秀发非凡时刻@三位好友 @晨曦01270@嘟嘟DuLa-L 你想跟我拥有一样的秀发么？,N,,
276702,#我的欧莱雅秀发非凡时刻#+ 我是懒美人，因为就算希望自己拥有明星那般美丽的头发，每天却还是只会花个五分钟打理它们。,N,,
655075,Theramed汉高施华蔻站立式牙膏   美白去垢预防牙石--灰色  美白三重防护抗菌--蓝色  美白护齿清新口气--绿色  美白抗菌强效清洁—红色,Y,NEU,advertisement
80802,#当青春遇上节操#你的节操，也就那样吧！就像徐倩，还有很大上升空间。 @我的青春高八度 @海飞丝实力派 http://t.cn/RPqSE9D,N,,
584390,这组照片就用两个字来形容——逗比。[哈哈]洗发水，用飘柔。[偷笑]@SmileVv酱 @南瓜不想毕业,Y,NEU,SARCASTIC
579340,#笑霸来了#特反感那些在炫富的人。本尊的牙膏用的是高露洁，洗发水是飘柔，手机是诺基亚 哪样不是名牌？每天坐着几百万的公交车上班，并和五百强企业 建设银行，农业银行，中移动，中石油，国家电网 沃尔玛等保持http://t.cn/RvupO4Z,Y,NEU,Sarcastic
697375,【施华蔻got2b iStylers i型系列席卷造型潮流】他们是张扬的——无视危险、无惧冷眼，冲刺、跨越、腾空，冲破地心引力的束缚，世界就在脚下。他们是多变的——复古、摇滚或是学院派，飞机头、莫西干... http://t.cn/zQ5OvMS,N,,
691496,无意中看到的@返利网官方微博 的超级返，104的施华蔻洗护可以返60几块，刚好洗发水没囤货了，搞了个兰花深层修护洗护，太划算惹。,Y,POS,
803262,你用海飞丝了么？,Y,NEU,
754957,我在#解码时尚DNA# 活动为TA的几何主义点赞，成功拿到沙宣旗舰店5元优惠券，坐等人品爆赢得VS二合一卷发器的同时，我要赶紧为我的时尚增添装配→→【http://t.cn/8sDvNw1】。今年夏日潮流，由我定义！喂~你还在等啥，快来做至TOP潮流定义者，猛戳→→http:/ http://t.cn/RvCh0VJ,N,,
154506,好幸运！我刚刚在#丝源会#中抽到了发肌专家咨询，可以拿积分制作更多的花盆、兑换更多优惠劵和奖品咯！@海飞丝丝源复活 http://t.cn/8FKsG4E,N,,
22354,对于【德甲官方短片助里贝里】我有最独到见地。@黄伯正威卿 @fuxiangzhen8877 @惠宏俊忠6565 都给捧个场，为我的#清扬冠军见地#转发喝彩！你也有最神的评论？来@Clear清扬 亮出来瞧瞧：  http://t.cn/8FqUmSj,N,,
697275,#施华蔻星闻#扣子们，大热的《我是歌手》你看了吗？人气选手邓紫棋就连发型也是那么别具一格，这款三七分侧编发为她甜美的气质增加了一份霸气，摇滚范的妹子们可以尝试一下哦~,N,,
176425,我试用了高校取样机专供（高校专供），我觉得：在试样机上领取了海飞丝洗发露，小小的一瓶、携带方便，洗完之后清爽无比。 （分享自 @喜试网） http://t.cn/8FPfrb6 ,Y,POS,
648952,卷发终于得到拯救！这么多天没用精油发尾干到哭，今天一用发尾终于能打卷卷啦！强推施华蔻的精油schwarzkopf bonacure oil potion！就是味道有点大可以选light treatment。卷发妹子们看过来啊啊啊！,Y,POS,
773753,突然发现沙宣的幻彩弹力发蜡的一大妙处就是用了之后发型怎么睡都不会乱[酷],n,,
2770,干性皮肤真不好，一到冬天就干裂掉皮。头屑极多，头皮瘙痒难耐，这种情况下使用什么洗发水好呢：清扬多效水润养护型？止痒舒缓型？草本融萃？还是海飞丝多效水润动能型？舒缓止痒型？,Y,"Clear=NEU
 Head&shoulders=NEU",
712083,很滋润的啦实拍图片 - 评价施华蔻(Schwarzkopf)got2b丝芸俏娃光灿顺滑露200ml怎么样，使用心得 - 聚美优品口碑中心 http://t.cn/zRYiwiw ,Y,NEU,advertisement
710568,#晒施华蔻11.11订单，赢答谢大奖#第一张是这次囤的货，后面是之前屯的还没有用完，剁手党的我还是忍不住囤货的，11.11熬夜很幸运抢到秒杀的的发膜，总体上今年的包装也比去年好多了，去年盒子都压瘪的，买的套装什么都没有送，今年送的小洗发水。@施华蔻官方旗舰店 @在行动灰姑娘 @万岁晴雪 @無俊空虚,Y,NEU,
451899,爱茉莉吕的洗发水好用哭了。。。洗完不是潘婷啦海飞丝啦黏腻腻冲不干净的感觉，浓浓的中药味，洗出来很顺滑，以后再不用潘婷了。。。@我就是许淼 @流云de流年 @游玩的__游 我在:http://t.cn/8kFpKhf,Y,"Pantene=NEG
 Head&shoulders=NEG",
105697,一股淡淡的味儿，正是熟悉的海飞丝发香😍 http://t.cn/Rv45OnV,Y,NEU,
277869,#我的欧莱雅秀发非凡时刻#用了真是好111111111111(来自 http://t.cn/8FNBCfK ),N,,
256716,10月21日起JGO积分兑换礼品，1、500分 好邻居卡、100元烫染代金券 2、1000分 洗吹卡、耳钉 3、1800分 镜子、滚梳、唤醒洗发水、剪发卡（价值88元） 4、3000分 充电宝、首饰盒、剪发卡、凯绚瞬间塑卷弹力素 5、6800分 吹风机、台灯、电卷棒、烫染卡、瑷丝坊系列发水 6、10000分 欧莱雅琉彩之韵套组,N,,
525937,飄柔～奏似遮麼滴自信～～[嘻嘻][嘻嘻],Y,NEU,SARCASTIC
502644,献给四川，四川加油泰国潘婷励志广告 http://t.cn/zTG1JLQ  （分享自 @新浪视频）@mark,Y,NEU,official adv. Quato
91292,"我参与了@海飞丝实力派 发起的投票【#够实力 高八度#选出你心目中的人气之星！】，我投给了""庄凯文-梁君诺""这个选项。你也快来表态吧：http://t.cn/Rvr05G6 ",N,,
295055,看过《护士3D》：放弃吧……为啥看都不值得。女主女配都不好看，女主那破头发他妈的能不能拿点欧莱雅撸撸顺啊！像shi一样。女主身材还行不过高低奶…女配的屁股都垂了…求别看…complete waste of time 真的。 ★ http://t.cn/aWUnka,n,,
254461,#欧莱雅一滴改变等你见证# + @桃井抱匹财@鹏xnty@歌者语燕+ 吸油面纸视频 + 赶快来看一下欧莱雅奇焕润发精油的吸油面纸实验吧，你肯定会大吃一惊http://t.cn/R782vnw,N,,
85012,我试用了海飞丝毛巾（第二波），我觉得：海飞丝毛巾（第二波），真的很好，真的很好。 （分享自 @喜试网） http://t.cn/RvIrTuh ,N,,
182222,好幸运！我刚刚在#丝源会#中抽到了丝源音乐盒，可以拿积分制作更多的花盆、兑换更多优惠劵和奖品咯！@海飞丝丝源复活 http://t.cn/8kn2PGI,N,,
409736,🙅潘婷.✨🙅多芬.✨跟我们的洗护根本没法比👭看图说话❗️买到我家产品的亲们.可以在家自己试试喔.,Y,Pantene=NEG,advertisement
786868,我试用了沙宣修护水养发质重塑发膜，我觉得：发膜很滋养头发，能修复表面受损发丝，防止头发分叉毛糙，滋润发丝，锁住头发水分，使头发不干枯脆弱，强润发丝。并使头发光亮黑泽。 http://t.cn/zHYM8Rd  （分享自 @喜试网）,Y,POS,
172750,【花庐私人订制】现在开始，为你和你的朋友订制独特——花发型。@海飞丝丝源复活,N,,
782904,随着现代人生活压力的增大，掉发已经不再专属于是老年人的，二三十岁的人好些也有类似的困扰。我觉得沙宣这个牌子很不错，我是从大二开始坚持用这个牌子的，用了两三年了，当初是为了防头发毛糙用的，没想到头发也变多了。我是同学推荐的，现在我也向别人推荐它，虽然价格有点贵，但效果好，所以值得。,Y,POS,
